name,title,image_src,reports_to,chart_status
Gerard Devan,Group Executive & Regional Director - Disney Australia NZ and Pacific,https://cdn.theorg.com/fa850329-319c-40ac-b9df-c492ec16745d_thumb.jpg,John Gelke,4
Adam Long,Group Executive Disney (Central Europe) and Regional Director,https://cdn.theorg.com/f69ca683-f7a1-4b1d-b304-1994baa81ee2_thumb.jpg,John Gelke,4
Kelly Hill,Group Executive - Disney EMEA and Regional Director,https://cdn.theorg.com/0264c6fe-92d5-4613-8427-119d96763b66_thumb.jpg,John Gelke,4
Jill Chew,Group Executive - Disney Asia and Regional Director,https://cdn.theorg.com/500c331d-bf10-4915-9d75-7f382ff32039_thumb.jpg,John Gelke,4
Dorian Cusic,"Group Executive, Eastern Europe and Regional Director",https://cdn.theorg.com/cd85ae1d-af75-4fd2-9b0e-cdb02c36f508_thumb.jpg,John Gelke,4
Greg Strause,Group Executive (The Americas) and Regional Director,https://cdn.theorg.com/70ac1244-aa45-4c75-abdf-077dd0dfdcfc_thumb.jpg,John Gelke,4
Colin Strause,Group Executive (Africa) and Regional Director,https://cdn.theorg.com/8f09c521-d433-42cc-8a2a-16b6b4644c18_thumb.jpg,John Gelke,4
Steve Asbell,"President, Production, 20th Century Studios",https://cdn.theorg.com/b1d64032-f729-4234-b24d-2737bd8b8ace_thumb.jpg,John Gelke,4
Robert Johnson,"SVP, Walt Disney Studios Labor Relations",https://cdn.theorg.com/43ce9adb-f0a1-4adb-846b-4b9b212b23e8_thumb.jpg,John Gelke,4
Bernardine Brandis,"EVP, Walt Disney Studios Business Affairs",no_match,John Gelke,4
Sean Carter,"Group Executive, Free to Air",https://cdn.theorg.com/7e533941-220a-41e9-9630-7214b2decd09_thumb.jpg,John Gelke,4
Janis Hall,Executive - Disney Discovery,https://cdn.theorg.com/7d79bdcf-491f-4669-8a58-705f75428d4b_thumb.jpg,John Gelke,4
Andy Beak,Head of Content Curation - Fox & Disney,https://cdn.theorg.com/d6a9138b-2fb2-43d4-bfd2-e80884c5a4a6_thumb.jpg,John Gelke,4
Mohammad Barak,"Group Executive - Crew, set and equipment, Disney Production",https://cdn.theorg.com/aa125bab-ef94-4a90-a655-b5607f39d5cd_thumb.jpg,John Gelke,4
Alison Klease,"Manager, Facilities",https://cdn.theorg.com/6f484834-4564-47e2-9055-5a8b20faa0fb_thumb.jpg,John Gelke,4
Bob Chopper,AVP Disney+,https://cdn.theorg.com/7078d804-c18c-46e5-a6e6-8a25ac8b103e_thumb.jpg,John Gelke,4
Carl Anthony,"2IC Disney APAC & GM (Australia, NZ & The Pacific Region)",no_match,Gerard Devan,5
